ID,AGE,HOMEKIDS,INCOME_0,HOME_VAL_0,TRAVTIME,BLUEBOOK_0,TIF,CLM_FREQ,MVR_PTS,CLM_AMT_0,CAR_AGE,CLAIM_FLAG,CLAIM_FLAG_CAT,BIRTH,PARENT1,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY
946150116,48.0,0,24503.0,141398.0,39,20350.0,1,0,0,0.0,8.0,0,NO_CLAIM,28-Jul-50,false,No,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
946150116,49.0,0,26988.0,0.0,39,15240.0,7,0,0,0.0,7.0,0,NO_CLAIM,28-Jul-50,false,No,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
946150116,49.0,0,26988.0,0.0,50,11440.0,1,0,0,0.0,7.0,0,NO_CLAIM,28-Jul-50,false,No,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
306017659,41.0,2,89892.0,276692.0,45,18280.0,1,3,4,0.0,11.0,0,NO_CLAIM,25-Feb-58,false,Yes,F,High School,Blue Collar,Private,Minivan,false,false,Highly Urban/ Urban
400922105,45.0,0,32279.0,163420.0,46,6000.0,6,0,0,5108.0,1.0,1,CLAIM,24-Nov-53,false,Yes,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
924520860,41.0,0,,0.0,95,23970.0,6,0,0,0.0,9.0,0,NO_CLAIM,18-Apr-58,false,Yes,M,Bachelors,Student,Commercial,Panel Truck,true,false,Highly Rural/ Rural
897182732,47.0,1,44452.0,221536.0,51,13110.0,10,0,0,2896.0,6.0,1,CLAIM,1-Jul-52,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
33866999,45.0,1,,178667.0,33,4040.0,1,1,0,0.0,1.0,0,NO_CLAIM,3-Apr-54,false,Yes,F,High School,Professional,Private,SUV,false,false,Highly Urban/ Urban
33866999,46.0,0,96729.0,270745.0,60,16400.0,9,4,3,6978.0,15.0,1,CLAIM,3-Apr-54,false,Yes,F,High School,Professional,Private,SUV,false,false,Highly Urban/ Urban
932443844,42.0,0,30588.0,158401.0,23,13470.0,1,0,3,0.0,7.0,0,NO_CLAIM,16-Oct-57,false,Yes,F,Bachelors,Manager,Private,SUV,false,false,Highly Urban/ Urban
850314594,49.0,0,9316.0,138563.0,10,23570.0,6,1,2,0.0,9.0,0,NO_CLAIM,28-Aug-46,false,No,M,PhD,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
850314594,53.0,0,183296.0,0.0,10,34310.0,4,3,1,0.0,9.0,0,NO_CLAIM,28-Aug-46,false,No,M,PhD,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
850314594,53.0,0,183296.0,0.0,21,7330.0,1,1,0,0.0,,0,NO_CLAIM,28-Aug-46,false,No,M,PhD,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
850314594,53.0,0,183296.0,0.0,10,34030.0,6,0,0,0.0,,0,NO_CLAIM,28-Aug-46,false,No,M,PhD,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
972094232,43.0,0,41274.0,103580.0,38,9930.0,6,0,0,430.0,7.0,1,CLAIM,1-Jul-56,false,No,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
972094232,47.0,0,,234317.0,37,4210.0,6,0,0,0.0,7.0,0,NO_CLAIM,1-Jul-56,false,No,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
849959538,49.0,0,,164155.0,31,11040.0,10,0,0,0.0,1.0,0,NO_CLAIM,27-Aug-50,false,No,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
393204408,41.0,0,73187.0,256137.0,39,15160.0,4,0,2,0.0,8.0,0,NO_CLAIM,24-Jun-58,false,Yes,M,Bachelors,Manager,Private,Minivan,true,false,Highly Urban/ Urban
753164698,45.0,2,683.0,61630.0,60,19090.0,4,1,0,1326.0,1.0,1,CLAIM,29-Jun-54,false,Yes,F,High School,Student,Commercial,SUV,false,false,Highly Urban/ Urban
761445780,46.0,0,,219719.0,52,8270.0,1,0,1,0.0,11.0,0,NO_CLAIM,3-Jan-53,false,Yes,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
215770981,53.0,0,108233.0,290195.0,32,1670.0,1,0,2,0.0,7.0,0,NO_CLAIM,28-Oct-46,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
747168718,30.0,1,22718.0,116700.0,14,4300.0,1,3,9,5076.0,1.0,1,CLAIM,20-Jan-69,true,No,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
501487983,36.0,0,10568.0,0.0,22,5170.0,1,0,0,0.0,3.0,0,NO_CLAIM,28-Apr-63,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
305039798,44.0,1,114537.0,307024.0,7,26090.0,17,0,0,0.0,17.0,0,NO_CLAIM,30-Sep-55,false,Yes,F,Masters,Lawyer,Private,Pickup,false,false,Highly Urban/ Urban
163534580,62.0,0,64106.0,242833.0,30,14450.0,11,0,0,0.0,9.0,0,NO_CLAIM,26-Jun-37,false,Yes,F,PhD,Doctor,Private,Sports Car,false,false,Highly Urban/ Urban
895754286,60.0,0,84990.0,0.0,5,16000.0,7,1,1,0.0,,0,NO_CLAIM,3-Aug-39,false,No,M,PhD,Doctor,Private,Minivan,false,false,Highly Urban/ Urban
170332960,32.0,2,0.0,0.0,28,10120.0,1,2,1,2398.0,8.0,1,CLAIM,31-Jul-67,true,No,F,High School,Home Maker,Private,Minivan,false,false,Highly Urban/ Urban
170332960,32.0,2,0.0,0.0,28,15300.0,1,0,0,0.0,8.0,0,NO_CLAIM,31-Jul-67,true,No,F,High School,Home Maker,Private,Minivan,false,false,Highly Urban/ Urban
141092115,46.0,0,183558.0,472867.0,33,19860.0,6,0,3,0.0,12.0,0,NO_CLAIM,26-Jan-53,false,No,F,PhD,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
765985821,34.0,2,49098.0,182986.0,29,10740.0,6,2,2,0.0,11.0,0,NO_CLAIM,12-Aug-65,false,Yes,M,High School,Professional,Private,Pickup,true,false,Highly Rural/ Rural
765985821,35.0,1,46192.0,133668.0,37,9810.0,1,0,0,0.0,11.0,0,NO_CLAIM,12-Aug-65,false,Yes,M,High School,Professional,Private,Pickup,true,false,Highly Rural/ Rural
748843840,45.0,0,178375.0,468171.0,32,24190.0,6,0,0,0.0,,0,NO_CLAIM,10-Apr-54,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,true,Highly Urban/ Urban
637865867,31.0,3,0.0,0.0,25,4600.0,1,3,5,6804.0,7.0,1,CLAIM,5-May-68,false,Yes,M,Bachelors,Student,Commercial,Pickup,true,false,Highly Urban/ Urban
750139165,50.0,0,257416.0,0.0,50,31630.0,4,2,0,0.0,13.0,0,NO_CLAIM,3-May-48,false,No,F,PhD,Doctor,Private,SUV,false,false,Highly Urban/ Urban
750139165,51.0,0,90800.0,282708.0,54,40610.0,6,0,2,0.0,17.0,0,NO_CLAIM,3-May-48,false,No,F,PhD,Doctor,Private,SUV,false,false,Highly Urban/ Urban
609570914,57.0,0,601.0,109016.0,21,7260.0,1,0,1,0.0,6.0,0,NO_CLAIM,25-Jul-42,false,No,M,High School,Student,Private,Pickup,true,false,Highly Urban/ Urban
609570914,57.0,0,,109016.0,21,7260.0,6,0,1,0.0,6.0,0,NO_CLAIM,25-Jul-42,false,No,M,High School,Student,Private,Pickup,true,false,Highly Urban/ Urban
914260873,30.0,1,,100633.0,37,1500.0,1,0,0,0.0,1.0,0,NO_CLAIM,2-Jul-69,false,Yes,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
475210113,39.0,0,25150.0,128293.0,54,14120.0,9,0,1,0.0,14.0,0,NO_CLAIM,15-Mar-60,false,Yes,M,PhD,Lawyer,Private,Minivan,true,false,Highly Urban/ Urban
31330925,58.0,0,42607.0,112850.0,55,11560.0,1,1,1,4984.0,7.0,1,CLAIM,25-Jun-41,false,Yes,M,High School,Blue Collar,Commercial,Pickup,false,false,Highly Urban/ Urban
336019495,51.0,0,57775.0,216780.0,46,7780.0,10,0,1,0.0,11.0,0,NO_CLAIM,3-Mar-47,false,Yes,M,Bachelors,Blue Collar,Commercial,Minivan,true,false,Highly Rural/ Rural
336019495,52.0,0,62804.0,225810.0,26,15510.0,6,0,1,0.0,13.0,0,NO_CLAIM,3-Mar-47,false,Yes,M,Bachelors,Blue Collar,Commercial,Minivan,true,false,Highly Rural/ Rural
585235036,48.0,0,79078.0,219277.0,53,9410.0,6,0,0,0.0,18.0,0,NO_CLAIM,31-Oct-51,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
718157186,37.0,2,35377.0,170101.0,47,9990.0,3,0,0,0.0,7.0,0,NO_CLAIM,9-Jan-59,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
718157186,40.0,2,35453.0,156023.0,24,4010.0,16,2,2,956.0,1.0,1,CLAIM,9-Jan-59,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
349272880,42.0,2,42371.0,0.0,45,5740.0,4,1,4,6280.0,12.0,1,CLAIM,14-May-57,true,No,F,Bachelors,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
727492425,39.0,3,2947.0,0.0,24,5690.0,7,0,2,0.0,1.0,0,NO_CLAIM,16-Jul-59,false,Yes,F,High School,Student,Commercial,SUV,false,false,Highly Rural/ Rural
727492425,40.0,3,8679.0,0.0,10,4650.0,1,0,0,0.0,10.0,0,NO_CLAIM,16-Jul-59,false,Yes,F,High School,Student,Commercial,SUV,false,false,Highly Rural/ Rural
237521433,46.0,0,57625.0,,16,14940.0,6,0,0,0.0,8.0,0,NO_CLAIM,17-Mar-53,false,Yes,M,High School,Manager,Private,Minivan,true,false,Highly Urban/ Urban
864369519,38.0,4,5225.0,0.0,60,5300.0,4,0,0,0.0,8.0,0,NO_CLAIM,18-Sep-61,true,No,F,High School,Student,Commercial,Sports Car,false,false,Highly Rural/ Rural
387367603,52.0,0,50584.0,157928.0,27,11760.0,9,1,6,4978.0,1.0,1,CLAIM,5-Jul-47,false,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
26021761,49.0,0,34961.0,0.0,44,9900.0,4,3,1,0.0,7.0,0,NO_CLAIM,13-Dec-49,false,No,F,High School,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
86267624,50.0,0,47433.0,,36,7750.0,6,0,3,0.0,11.0,0,NO_CLAIM,22-Jul-49,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
922130188,52.0,0,42236.0,0.0,34,20920.0,7,1,0,0.0,1.0,0,NO_CLAIM,22-Jan-47,false,No,M,High School,Blue Collar,Commercial,Van,false,false,Highly Urban/ Urban
784454730,44.0,2,27607.0,0.0,48,12750.0,14,0,2,0.0,6.0,0,NO_CLAIM,3-Oct-54,true,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
784454730,45.0,2,32867.0,0.0,24,9290.0,1,4,4,2711.0,1.0,1,CLAIM,3-Oct-54,true,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
577158477,37.0,0,69874.0,212459.0,58,13060.0,13,0,2,0.0,15.0,0,NO_CLAIM,4-Jul-62,false,No,M,Masters,Professional,Private,Minivan,false,false,Highly Urban/ Urban
577158477,39.0,0,70436.0,0.0,52,12480.0,1,0,0,0.0,14.0,0,NO_CLAIM,4-Jul-62,false,No,M,Masters,Professional,Private,Minivan,false,false,Highly Urban/ Urban
26998285,49.0,0,284071.0,,53,7940.0,1,2,4,2410.0,15.0,1,CLAIM,17-Jul-50,false,Yes,M,PhD,,Commercial,Pickup,true,false,Highly Urban/ Urban
139466754,40.0,0,44803.0,0.0,42,24320.0,3,4,0,0.0,1.0,0,NO_CLAIM,3-Jan-59,false,No,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
35177175,50.0,0,18357.0,133243.0,25,22670.0,1,0,0,0.0,12.0,0,NO_CLAIM,11-May-49,false,Yes,F,PhD,Doctor,Private,Minivan,false,false,Highly Urban/ Urban
35177175,51.0,0,133425.0,361561.0,22,19940.0,6,1,0,0.0,18.0,0,NO_CLAIM,11-May-49,false,Yes,F,PhD,Doctor,Private,Minivan,false,false,Highly Urban/ Urban
534146705,46.0,0,,550223.0,13,23660.0,7,0,0,0.0,20.0,0,NO_CLAIM,4-Dec-52,false,Yes,F,PhD,Doctor,Private,Sports Car,false,false,Highly Urban/ Urban
534146705,50.0,0,175098.0,499296.0,44,34250.0,7,0,3,0.0,4.0,0,NO_CLAIM,4-Dec-52,false,Yes,F,PhD,Doctor,Private,Sports Car,false,false,Highly Urban/ Urban
43514869,44.0,3,0.0,0.0,86,10460.0,1,0,3,2356.0,18.0,1,CLAIM,11-Mar-55,true,No,F,Masters,Home Maker,Private,Sports Car,false,false,Highly Rural/ Rural
88831141,46.0,0,11363.0,104389.0,26,7240.0,10,1,2,6719.0,5.0,1,CLAIM,27-Oct-53,false,Yes,F,High School,Clerical,Private,SUV,false,true,Highly Urban/ Urban
569355786,49.0,0,97595.0,298102.0,25,23750.0,7,2,5,0.0,14.0,0,NO_CLAIM,20-Jul-50,false,No,M,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
56874449,39.0,0,77125.0,210840.0,49,9570.0,7,0,1,0.0,13.0,0,NO_CLAIM,29-Apr-59,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
56874449,40.0,0,40651.0,200910.0,49,18610.0,4,0,0,0.0,6.0,0,NO_CLAIM,29-Apr-59,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
147734705,47.0,0,74208.0,196225.0,17,13620.0,1,0,3,0.0,9.0,0,NO_CLAIM,11-Feb-52,false,Yes,M,Bachelors,Professional,Private,Minivan,true,false,Highly Rural/ Rural
175711025,47.0,0,102051.0,289648.0,30,21770.0,10,0,0,0.0,13.0,0,NO_CLAIM,28-Feb-52,false,Yes,M,Masters,Lawyer,Private,Van,false,true,Highly Urban/ Urban
840327290,40.0,2,61375.0,206239.0,42,11640.0,7,0,1,0.0,7.0,0,NO_CLAIM,28-Feb-59,true,No,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
855355945,47.0,0,25871.0,193683.0,38,15330.0,1,0,6,1026.0,9.0,1,CLAIM,15-Aug-52,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
855355945,47.0,0,25871.0,193683.0,38,18400.0,3,1,4,0.0,9.0,0,NO_CLAIM,15-Aug-52,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
798588319,35.0,2,29000.0,137510.0,15,17380.0,10,3,2,0.0,1.0,0,NO_CLAIM,14-Sep-64,false,Yes,F,High School,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
415863752,50.0,0,95534.0,278295.0,24,16870.0,1,0,1,0.0,11.0,0,NO_CLAIM,24-Jan-49,false,No,F,Masters,Manager,Private,SUV,false,false,Highly Urban/ Urban
125992610,62.0,0,33713.0,171810.0,26,23470.0,4,3,0,6880.0,15.0,1,CLAIM,20-Aug-37,false,Yes,F,Bachelors,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
125992610,62.0,0,33713.0,171810.0,26,7700.0,6,3,1,0.0,15.0,0,NO_CLAIM,20-Aug-37,false,Yes,F,Bachelors,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
385761061,44.0,3,148528.0,0.0,49,20830.0,6,0,2,20126.0,10.0,1,CLAIM,13-Dec-54,true,No,F,PhD,Lawyer,Private,SUV,false,true,Highly Urban/ Urban
462540536,47.0,0,44812.0,0.0,27,6200.0,1,2,0,7204.0,5.0,1,CLAIM,3-May-52,false,No,F,High School,Blue Collar,Commercial,SUV,false,true,Highly Urban/ Urban
238477449,57.0,1,51633.0,,29,21770.0,6,1,6,0.0,8.0,0,NO_CLAIM,16-Dec-41,false,Yes,M,Bachelors,Manager,Commercial,Van,true,false,Highly Urban/ Urban
728970413,29.0,1,87862.0,226766.0,19,5470.0,6,1,4,0.0,9.0,0,NO_CLAIM,15-Sep-70,false,Yes,F,Bachelors,Professional,Private,SUV,false,true,Highly Urban/ Urban
493194995,44.0,2,204668.0,0.0,32,21970.0,1,0,0,5692.0,,1,CLAIM,11-Mar-55,true,No,M,Masters,,Private,Minivan,true,false,Highly Urban/ Urban
493194995,44.0,2,204668.0,0.0,32,34650.0,16,2,0,0.0,,0,NO_CLAIM,11-Mar-55,true,No,M,Masters,,Private,Minivan,true,false,Highly Urban/ Urban
88707431,48.0,0,48182.0,167923.0,35,24980.0,13,0,0,0.0,7.0,0,NO_CLAIM,22-Aug-51,false,Yes,M,Bachelors,Professional,Commercial,Panel Truck,true,false,Highly Urban/ Urban
710886684,51.0,0,74576.0,222274.0,32,14610.0,11,0,3,0.0,14.0,0,NO_CLAIM,17-Jul-48,false,Yes,M,Bachelors,Manager,Private,Minivan,true,false,Highly Urban/ Urban
710886684,53.0,0,107700.0,,27,14140.0,10,0,2,0.0,14.0,0,NO_CLAIM,17-Jul-48,false,Yes,M,Bachelors,Manager,Private,Minivan,true,false,Highly Urban/ Urban
28711851,48.0,0,228376.0,586096.0,57,9260.0,1,1,8,5728.0,17.0,1,CLAIM,12-May-51,false,Yes,M,PhD,,Commercial,SUV,false,false,Highly Urban/ Urban
443560829,59.0,0,150444.0,372496.0,64,22440.0,1,0,0,0.0,17.0,0,NO_CLAIM,9-Sep-40,false,No,M,Masters,Lawyer,Private,Minivan,false,true,Highly Urban/ Urban
188967241,36.0,0,66335.0,241407.0,19,2670.0,1,0,0,2199.0,9.0,1,CLAIM,9-May-63,false,Yes,F,High School,Professional,Commercial,SUV,false,false,Highly Urban/ Urban
872661512,47.0,0,63239.0,227786.0,22,7820.0,17,2,0,0.0,1.0,0,NO_CLAIM,1-Sep-49,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,false,Highly Rural/ Rural
872661512,50.0,0,131876.0,370511.0,67,24710.0,4,0,0,0.0,8.0,0,NO_CLAIM,1-Sep-49,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,false,Highly Rural/ Rural
30947636,41.0,3,96830.0,273341.0,32,11980.0,1,0,0,0.0,12.0,0,NO_CLAIM,23-Apr-58,false,Yes,M,Bachelors,Manager,Private,Minivan,true,false,Highly Urban/ Urban
574791340,48.0,0,77833.0,0.0,5,27780.0,10,0,1,0.0,16.0,0,NO_CLAIM,9-Oct-51,false,No,M,Masters,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
426052953,36.0,2,48680.0,198173.0,10,9970.0,1,0,1,0.0,7.0,0,NO_CLAIM,22-Jan-63,true,No,M,Bachelors,Clerical,Commercial,Pickup,false,true,Highly Urban/ Urban
600543281,50.0,0,0.0,,37,6500.0,1,0,0,0.0,1.0,0,NO_CLAIM,22-Mar-49,false,No,F,Bachelors,Home Maker,Private,Sports Car,false,false,Highly Rural/ Rural
404373810,42.0,3,,113033.0,25,5960.0,6,2,1,0.0,1.0,0,NO_CLAIM,1-Nov-57,false,Yes,M,High School,Clerical,Private,Pickup,true,false,Highly Urban/ Urban
145122399,58.0,0,157619.0,397530.0,13,38240.0,9,0,0,3452.0,,1,CLAIM,10-Mar-41,false,Yes,F,PhD,,Commercial,Van,false,false,Highly Urban/ Urban
209189911,31.0,0,190945.0,462430.0,45,15440.0,1,0,0,0.0,,0,NO_CLAIM,23-Dec-67,false,No,M,Bachelors,Blue Collar,Commercial,Panel Truck,false,false,Highly Rural/ Rural
209189911,31.0,0,190945.0,462430.0,45,23690.0,1,0,0,0.0,,0,NO_CLAIM,23-Dec-67,false,No,M,Bachelors,Blue Collar,Commercial,Panel Truck,false,false,Highly Rural/ Rural
725791047,44.0,0,0.0,0.0,66,1500.0,3,3,9,0.0,11.0,0,NO_CLAIM,11-Mar-55,false,No,M,Bachelors,Student,Commercial,Minivan,true,false,Highly Urban/ Urban
567608997,45.0,0,93480.0,0.0,13,15350.0,1,0,0,0.0,,0,NO_CLAIM,14-May-54,false,No,F,High School,Blue Collar,Commercial,Minivan,false,false,Highly Rural/ Rural
567608997,46.0,0,80336.0,0.0,37,14130.0,6,0,0,0.0,8.0,0,NO_CLAIM,14-May-54,false,No,F,High School,Blue Collar,Commercial,Minivan,false,false,Highly Rural/ Rural
228437432,42.0,2,108916.0,331946.0,13,5700.0,6,2,5,0.0,19.0,0,NO_CLAIM,10-Aug-57,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
154162659,50.0,0,53924.0,203155.0,37,25320.0,1,2,6,747.0,1.0,1,CLAIM,2-Jun-49,false,Yes,M,High School,Blue Collar,Commercial,Panel Truck,true,false,Highly Urban/ Urban
53836228,46.0,0,33899.0,158521.0,31,9490.0,10,0,0,0.0,9.0,0,NO_CLAIM,17-Sep-53,false,Yes,M,High School,Clerical,Private,Pickup,true,true,Highly Urban/ Urban
75353526,45.0,3,66631.0,189498.0,27,13910.0,4,2,0,0.0,9.0,0,NO_CLAIM,10-Jun-54,true,No,F,Masters,Lawyer,Private,Pickup,false,false,Highly Urban/ Urban
376021969,35.0,0,40457.0,0.0,55,9050.0,13,3,7,6074.0,6.0,1,CLAIM,21-Apr-63,false,No,F,Masters,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
376021969,36.0,0,48494.0,232930.0,67,9950.0,11,2,1,0.0,16.0,0,NO_CLAIM,21-Apr-63,false,No,F,Masters,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
933759705,48.0,0,67275.0,0.0,40,13030.0,1,0,3,0.0,11.0,0,NO_CLAIM,14-Mar-51,false,No,M,Bachelors,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
319840621,25.0,1,66390.0,0.0,41,22740.0,9,2,1,5207.0,10.0,1,CLAIM,11-Sep-74,true,No,F,Bachelors,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
36151677,45.0,2,62615.0,226510.0,49,30610.0,10,0,0,0.0,10.0,0,NO_CLAIM,7-Oct-54,false,Yes,M,Bachelors,Blue Collar,Commercial,Minivan,true,false,Highly Rural/ Rural
535621156,50.0,0,91494.0,282486.0,41,24790.0,6,3,0,0.0,,0,NO_CLAIM,18-Jan-49,false,Yes,F,Masters,Professional,Private,Pickup,false,false,Highly Rural/ Rural
535621156,50.0,0,91494.0,282486.0,41,27370.0,1,0,2,0.0,,0,NO_CLAIM,18-Jan-49,false,Yes,F,Masters,Professional,Private,Pickup,false,false,Highly Rural/ Rural
830559969,44.0,1,20526.0,129198.0,12,16180.0,4,1,4,0.0,1.0,0,NO_CLAIM,17-May-55,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
705814454,48.0,0,118987.0,296135.0,55,21280.0,6,0,3,0.0,18.0,0,NO_CLAIM,28-Aug-51,false,Yes,F,PhD,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
967051111,46.0,0,26667.0,144726.0,36,27020.0,6,0,0,0.0,11.0,0,NO_CLAIM,15-Sep-53,false,No,F,High School,Clerical,Commercial,Van,false,false,Highly Rural/ Rural
102318953,27.0,3,35851.0,147018.0,47,4200.0,1,0,4,4102.0,1.0,1,CLAIM,15-Feb-72,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
326900696,45.0,0,63117.0,0.0,41,22040.0,11,0,0,0.0,9.0,0,NO_CLAIM,16-Mar-53,false,No,F,Masters,Manager,Private,Sports Car,false,false,Highly Urban/ Urban
326900696,46.0,0,100790.0,0.0,34,21010.0,1,0,0,4256.0,12.0,1,CLAIM,16-Mar-53,false,No,F,Masters,Manager,Private,Sports Car,false,false,Highly Urban/ Urban
548523927,41.0,1,7029.0,112990.0,48,12880.0,4,1,0,0.0,12.0,0,NO_CLAIM,27-Mar-58,false,Yes,F,Bachelors,Home Maker,Private,Pickup,false,false,Highly Urban/ Urban
9641557,49.0,0,92317.0,248232.0,24,6720.0,10,3,0,0.0,14.0,0,NO_CLAIM,16-Apr-50,false,Yes,M,Masters,,Commercial,Pickup,false,false,Highly Urban/ Urban
973329537,46.0,0,19814.0,0.0,14,7310.0,7,0,0,0.0,1.0,0,NO_CLAIM,18-Dec-49,false,Yes,M,High School,Student,Private,Minivan,false,false,Highly Rural/ Rural
973329537,47.0,0,0.0,0.0,18,6410.0,1,0,0,0.0,6.0,0,NO_CLAIM,18-Dec-49,false,Yes,M,High School,Student,Private,Minivan,false,false,Highly Rural/ Rural
973329537,49.0,0,,0.0,28,8870.0,6,0,0,0.0,1.0,0,NO_CLAIM,18-Dec-49,false,Yes,M,High School,Student,Private,Minivan,false,false,Highly Rural/ Rural
80874231,35.0,0,64530.0,0.0,50,5000.0,1,1,0,6087.0,13.0,1,CLAIM,12-Jan-64,false,No,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Urban/ Urban
436659487,60.0,0,4103.0,103570.0,51,16180.0,4,0,0,0.0,,0,NO_CLAIM,19-Apr-39,false,Yes,F,High School,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
436659487,60.0,0,4103.0,103570.0,51,7910.0,4,0,4,0.0,,0,NO_CLAIM,19-Apr-39,false,Yes,F,High School,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
161886800,45.0,1,71512.0,224539.0,26,30270.0,1,0,0,3868.0,,1,CLAIM,5-Jan-54,false,Yes,F,Bachelors,Professional,Private,Minivan,false,false,Highly Urban/ Urban
131349512,51.0,0,1022.0,118028.0,42,28350.0,7,2,0,0.0,,0,NO_CLAIM,8-Oct-48,false,Yes,M,Masters,Manager,Commercial,Panel Truck,true,false,Highly Urban/ Urban
20619827,43.0,0,89290.0,170818.0,34,38810.0,4,0,0,0.0,10.0,0,NO_CLAIM,28-Feb-56,false,Yes,F,Masters,,Commercial,Van,false,false,Highly Urban/ Urban
741500745,62.0,0,29453.0,135076.0,26,15190.0,10,3,0,0.0,17.0,0,NO_CLAIM,8-Jan-37,false,Yes,M,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
741500745,62.0,0,29453.0,135076.0,26,17090.0,22,0,0,0.0,17.0,0,NO_CLAIM,8-Jan-37,false,Yes,M,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
140523986,55.0,0,3113.0,,25,11550.0,1,2,4,8767.0,1.0,1,CLAIM,23-May-44,false,Yes,M,High School,Student,Private,Pickup,true,false,Highly Urban/ Urban
440751985,39.0,1,96707.0,313359.0,28,30410.0,1,0,0,0.0,9.0,0,NO_CLAIM,6-Dec-59,false,Yes,F,Bachelors,Blue Collar,Commercial,Pickup,false,false,Highly Rural/ Rural
855103921,32.0,4,0.0,70053.0,16,24100.0,1,2,3,0.0,1.0,0,NO_CLAIM,22-Jun-67,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
723208578,48.0,0,111405.0,326745.0,12,29540.0,4,1,9,966.0,11.0,1,CLAIM,13-Jun-51,false,No,F,Bachelors,Professional,Commercial,Van,false,false,Highly Urban/ Urban
853243446,38.0,1,38819.0,128779.0,49,5680.0,6,0,7,4666.0,8.0,1,CLAIM,30-Aug-61,true,No,F,Bachelors,Professional,Private,SUV,false,true,Highly Urban/ Urban
800339580,41.0,0,31538.0,0.0,39,6730.0,1,0,1,0.0,,0,NO_CLAIM,9-Oct-58,false,No,F,High School,Student,Private,Sports Car,false,false,Highly Urban/ Urban
